org_code,org_name,benchmark_group,ess_factor,assumed_beta,assumed_tau,assumed_individual_sd,nominal_burnout_n,observed_burnout,posterior_mean,posterior_sd,repeat_floor_sd,selected,review_slots,ordinary_KG,validation_KG,ordinary_KG_per_cost,validation_KG_per_cost,preferred_channel,action_priority_rank,evidence_type
RP6,Moorfields Eye Hospital NHS Foundation Trust,Acute Specialist Trusts,0.25,0.7,0.35,2.5,1706,5.174454477307171,5.209403168406273,0.31396252966388555,0.31304951684997057,False,36,7.60671282081558e-21,0.0012027575199870457,7.60671282081558e-21,0.00024055150399740914,validation,103,model_conditional_scenario_no_new_NHS_observations
RP7,Lincolnshire Partnership NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,1782,5.217142612471477,5.229106875862552,0.3139245158085812,0.31304951684997057,False,36,8.048850915305276e-13,0.0013677600779796778,8.048850915305276e-13,0.00027355201559593555,validation,71,model_conditional_scenario_no_new_NHS_observations
RPA,Medway NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,2186,4.849066146088023,4.924244673413108,0.3137659503725272,0.31304951684997057,False,36,2.1740219202580114e-07,0.001568173643113389,2.1740219202580114e-07,0.0003136347286226778,validation,18,model_conditional_scenario_no_new_NHS_observations
RPC,Queen Victoria Hospital NHS Foundation Trust,Acute Specialist Trusts,0.25,0.7,0.35,2.5,690,5.135376427779011,5.202306234553537,0.31522743038624346,0.31304951684997057,False,36,2.0509099804582727e-07,0.001294549068763329,2.0509099804582727e-07,0.0002589098137526658,validation,83,model_conditional_scenario_no_new_NHS_observations
RPG,Oxleas NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,2849,5.427548901304633,5.270569178180114,0.3136017263248647,0.31304951684997057,False,36,1.3433721089404687e-113,0.0009259794253378668,1.3433721089404687e-113,0.00018519588506757335,validation,162,model_conditional_scenario_no_new_NHS_observations
RPY,The Royal Marsden NHS Foundation Trust,Acute Specialist Trusts,0.25,0.7,0.35,2.5,2440,5.217752957651964,5.217860336119042,0.31369267304598897,0.31304951684997057,False,36,2.5202293547449137e-48,0.0011095836214182963,2.5202293547449137e-48,0.00022191672428365926,validation,130,model_conditional_scenario_no_new_NHS_observations
RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,3964,4.999520098219371,4.953876537854943,0.31344808077512465,0.31304951684997057,False,36,3.640990034848383e-77,0.0012061804523815253,3.640990034848383e-77,0.00024123609047630506,validation,101,model_conditional_scenario_no_new_NHS_observations
RQW,The Princess Alexandra Hospital NHS Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,2613,4.769280744617053,4.908477840227054,0.3136507864318865,0.31304951684997057,True,36,8.888694237757668e-07,0.0016122371345974982,8.888694237757668e-07,0.00032244742691949965,validation,9,model_conditional_scenario_no_new_NHS_observations
RQX,Homerton Healthcare NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,2172,4.839480198208864,4.9223650168081665,0.3137704778816105,0.31304951684997057,False,36,9.006335414708754e-07,0.0015931113605039576,9.006335414708754e-07,0.0003186222721007915,validation,15,model_conditional_scenario_no_new_NHS_observations
RQY,South West London and St George's Mental Health NHS Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,2050,5.167341076444791,5.219332473842531,0.313812495112645,0.31304951684997057,False,36,1.6638922942644703e-09,0.0014876915708745913,1.6638922942644703e-09,0.00029753831417491826,validation,36,model_conditional_scenario_no_new_NHS_observations
RR7,Gateshead Health NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,1751,4.814541301131064,4.917580246586783,0.31393963259960633,0.31304951684997057,False,36,2.0791339824167325e-05,0.0016592461836654536,2.0791339824167325e-05,0.0003318492367330907,validation,7,model_conditional_scenario_no_new_NHS_observations
RR8,Leeds Teaching Hospitals NHS Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,10126,4.912010965675695,4.936515282876097,0.3132065759332441,0.31304951684997057,False,36,2.796904659525304e-147,0.0014066157427236954,2.796904659525304e-147,0.0002813231485447391,validation,64,model_conditional_scenario_no_new_NHS_observations
RRE,Midlands Partnership University NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,5528,5.492801377183516,5.283789741710983,0.3133361954420908,0.3130495168499705,False,36,0.0,0.0008081254037599089,0.0,0.00016162508075198177,validation,176,model_conditional_scenario_no_new_NHS_observations
RRF,"Wrightington, Wigan and Leigh Teaching Hospitals NHS Foundation Trust",Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,3515,5.112599007635354,4.976218071022519,0.31349837220330373,0.31304951684997057,False,36,2.4813295037044376e-142,0.0009766406163297858,2.4813295037044376e-142,0.00019532812326595716,validation,157,model_conditional_scenario_no_new_NHS_observations
RRJ,The Royal Orthopaedic Hospital NHS Foundation Trust,Acute Specialist Trusts,0.25,0.7,0.35,2.5,788,5.37574034569773,5.24790262438803,0.3149706969528027,0.31304951684997057,False,36,3.8957887860905057e-19,0.0008371882818700906,3.8957887860905057e-19,0.00016743765637401812,validation,171,model_conditional_scenario_no_new_NHS_observations
RRK,University Hospitals Birmingham NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,9709,4.853940022827912,4.924950766420156,0.3132132915997249,0.31304951684997057,False,36,5.2428640838714636e-37,0.0015536257694033202,5.2428640838714636e-37,0.00031072515388066405,validation,22,model_conditional_scenario_no_new_NHS_observations
RRU,London Ambulance Service NHS Trust,Ambulance Trusts,0.25,0.7,0.35,2.5,5992,4.341156457540043,4.419171332451799,0.3133141555382086,0.3130495168499705,False,36,7.241168277250949e-84,0.0013426580777366577,7.241168277250949e-84,0.00026853161554733155,validation,75,model_conditional_scenario_no_new_NHS_observations
RRV,University College London Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,6309,5.123445921128075,4.9785452243348,0.31330094936052066,0.31304951684997057,False,36,0.0,0.0009529002193891,0.0,0.00019058004387782,validation,159,model_conditional_scenario_no_new_NHS_observations
RT1,Cambridgeshire and Peterborough NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,2248,5.214530648904086,5.228580238701667,0.31374656500862513,0.3130495168499705,False,36,3.0584024253265373e-16,0.0013724291776836715,3.0584024253265373e-16,0.0002744858355367343,validation,70,model_conditional_scenario_no_new_NHS_observations
RT2,Pennine Care NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,1953,5.084956316286448,5.203205113656997,0.3138495670108826,0.3130495168499705,True,36,4.0391129325149155e-07,0.0015638321686586676,4.0391129325149155e-07,0.0003127664337317335,validation,19,model_conditional_scenario_no_new_NHS_observations
RT5,Leicestershire Partnership NHS Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,3905,5.302391085619033,5.245944370122971,0.3134540364750348,0.31304951684997057,False,36,1.1801397902172517e-86,0.0011708825453256868,1.1801397902172517e-86,0.00023417650906513735,validation,113,model_conditional_scenario_no_new_NHS_observations
RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,10294,4.908755725049063,4.935866406605624,0.3132040234526807,0.31304951684997057,False,36,1.3232450692144419e-143,0.0014145821363650503,1.3232450692144419e-143,0.0002829164272730101,validation,60,model_conditional_scenario_no_new_NHS_observations
RTE,Gloucestershire Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,4305,4.890723767293038,4.93233073904716,0.3134168252750535,0.31304951684997057,False,36,3.964871430280701e-24,0.0014606686683817014,3.964871430280701e-24,0.00029213373367634025,validation,45,model_conditional_scenario_no_new_NHS_observations
RTF,Northumbria Healthcare NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,6629,5.334685094112513,5.020545674643828,0.313288890907607,0.31304951684997057,False,36,0.0,0.0006148640777569217,0.0,0.00012297281555138435,validation,188,model_conditional_scenario_no_new_NHS_observations
RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,8141,4.700766891568371,4.894483193994116,0.31324466835037595,0.31304951684997057,True,36,3.857244342996337e-85,0.001427625658914522,3.857244342996337e-85,0.0002855251317829044,validation,56,model_conditional_scenario_no_new_NHS_observations
RTH,Oxford University Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,6057,5.015744748237001,4.957139563873738,0.313311335786577,0.31304951684997057,False,36,1.5400570287749525e-195,0.0011691948381393298,1.5400570287749525e-195,0.00023383896762786596,validation,114,model_conditional_scenario_no_new_NHS_observations
RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,2213,5.199553203410994,4.993068521567502,0.313757377409086,0.3130495168499705,False,36,3.852804701334801e-96,0.0008274118516137533,3.852804701334801e-96,0.00016548237032275065,validation,174,model_conditional_scenario_no_new_NHS_observations
RTP,Surrey and Sussex Healthcare NHS Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,2802,5.102570717597517,4.974143331799583,0.3136108477786122,0.31304951684997057,False,36,2.3474059311694304e-88,0.00099756668379353,2.3474059311694304e-88,0.00019951333675870598,validation,150,model_conditional_scenario_no_new_NHS_observations
RTQ,Gloucestershire Health and Care NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,2630,5.342545827403389,5.253783081115547,0.3136469629388106,0.31304951684997057,False,36,1.4869861176464174e-58,0.0010897881996264239,1.4869861176464174e-58,0.00021795763992528476,validation,133,model_conditional_scenario_no_new_NHS_observations
RTR,South Tees Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,3006,4.694719841523346,4.8936966567452105,0.31357329517762056,0.31304951684997057,True,36,1.147631789958565e-18,0.0014209918020971232,1.147631789958565e-18,0.00028419836041942466,validation,59,model_conditional_scenario_no_new_NHS_observations
RV3,Central and North West London NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,6209,5.267583792774409,5.239082050136182,0.3133049707588103,0.31304951684997057,False,36,1.504028785457507e-146,0.0012455231369289431,1.504028785457507e-146,0.0002491046273857886,validation,94,model_conditional_scenario_no_new_NHS_observations
RV5,South London and Maudsley NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,3305,5.23372767857308,5.232353106840268,0.3135265231558463,0.31304951684997057,False,36,8.66227926828559e-34,0.0013253488391454932,8.66227926828559e-34,0.00026506976782909863,validation,80,model_conditional_scenario_no_new_NHS_observations
RV9,Humber Teaching NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,2165,5.354682762801523,5.256094334201002,0.3137727631629305,0.3130495168499705,False,36,1.2824664970368925e-45,0.0010672922867104638,1.2824664970368925e-45,0.00021345845734209277,validation,137,model_conditional_scenario_no_new_NHS_observations
RVJ,North Bristol NHS Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,6015,5.120418105545482,4.977932456193937,0.31331315086291545,0.31304951684997057,False,36,0.0,0.0009587660118433564,0.0,0.00019175320236867126,validation,158,model_conditional_scenario_no_new_NHS_observations
RVN,Avon and Wiltshire Mental Health Partnership NHS Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,2724,5.384531203179384,5.262067678173671,0.313626669272558,0.31304951684997057,False,36,1.0987659854544648e-81,0.00100659412365444,1.0987659854544648e-81,0.000201318824730888,validation,149,model_conditional_scenario_no_new_NHS_observations
RVR,Epsom and St Helier University Hospitals NHS Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,3440,5.07888721270503,4.969546364864739,0.31350803646889436,0.31304951684997057,False,36,2.1489030706138487e-110,0.0010418481058756166,2.1489030706138487e-110,0.00020836962117512333,validation,143,model_conditional_scenario_no_new_NHS_observations
RVV,East Kent Hospitals University NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,5367,4.707337575724052,4.895911187362871,0.3133447263366832,0.31304951684997057,True,36,7.732941389669657e-37,0.001446369329975388,7.732941389669657e-37,0.0002892738659950776,validation,49,model_conditional_scenario_no_new_NHS_observations
RVW,North Tees and Hartlepool NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,2111,5.071682008052067,4.967935268682245,0.3137908916445697,0.31304951684997057,False,36,1.0079149645528625e-44,0.0010605648178698777,1.0079149645528625e-44,0.00021211296357397552,validation,138,model_conditional_scenario_no_new_NHS_observations
RW4,Mersey Care NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,4491,5.397887120779217,5.264890384868659,0.31340175825335603,0.31304951684997057,False,36,3.0036392043622763e-224,0.0009773875469429674,3.0036392043622763e-224,0.00019547750938859348,validation,156,model_conditional_scenario_no_new_NHS_observations
RW5,Lancashire and South Cumbria NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,3543,4.99738963698073,5.185624110064129,0.3134948678320468,0.31304951684997057,True,36,4.757577372117528e-35,0.0013404144294622044,4.757577372117528e-35,0.0002680828858924409,validation,76,model_conditional_scenario_no_new_NHS_observations
RWA,Hull University Teaching Hospitals NHS Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,4704,4.844735547181597,4.9232040198731,0.31338595423867854,0.31304951684997057,False,36,1.1520685178192473e-11,0.0015783036202841163,1.1520685178192473e-11,0.00031566072405682323,validation,16,model_conditional_scenario_no_new_NHS_observations
RWD,United Lincolnshire Teaching Hospitals NHS Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,5008,4.835903726669841,4.921441796519898,0.3133657068456579,0.31304951684997057,False,36,3.1085414734658786e-10,0.0016015723748603519,3.1085414734658786e-10,0.0003203144749720704,validation,12,model_conditional_scenario_no_new_NHS_observations
RWE,University Hospitals of Leicester NHS Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,11467,5.088574677427709,4.971699913684986,0.3131882779722522,0.31304951684997057,False,36,0.0,0.001017655474130276,0.0,0.0002035310948260552,validation,147,model_conditional_scenario_no_new_NHS_observations
RWF,Maidstone and Tunbridge Wells NHS Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,3394,5.028469974349294,4.959578459845556,0.31351417253856534,0.3130495168499705,False,36,9.412477222735507e-75,0.0011448311289156434,9.412477222735507e-75,0.00022896622578312867,validation,118,model_conditional_scenario_no_new_NHS_observations
RWG,West Hertfordshire Teaching Hospitals NHS Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,3482,5.007930886258658,4.955523333845023,0.313502573819937,0.31304951684997057,False,36,4.4863298985042076e-66,0.0011885566475375374,4.4863298985042076e-66,0.00023771132950750748,validation,109,model_conditional_scenario_no_new_NHS_observations
RWH,East and North Hertfordshire Teaching NHS Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,2744,4.985845463685876,4.951130876726216,0.3136225280646025,0.31304951684997057,False,36,1.3648973159844533e-36,0.0012384403860249994,1.3648973159844533e-36,0.0002476880772049999,validation,96,model_conditional_scenario_no_new_NHS_observations
RWJ,Stockport NHS Foundation Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,3029,5.078547348871322,4.969436506740129,0.31356937412364877,0.3130495168499705,False,36,2.170149354357274e-87,0.0010434944337221299,2.170149354357274e-87,0.000208698886744426,validation,141,model_conditional_scenario_no_new_NHS_observations
RWP,Worcestershire Acute Hospitals NHS Trust,Acute&Acute Community Trusts,0.25,0.7,0.35,2.5,3862,5.084149760111752,4.9706224242016415,0.31345849043725676,0.31304951684997057,False,36,1.1947375316174466e-141,0.001030699971120484,1.1947375316174466e-141,0.0002061399942240968,validation,145,model_conditional_scenario_no_new_NHS_observations
RWR,Hertfordshire Partnership University NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,2708,5.290545915746015,5.2435471112697325,0.31363002558722136,0.31304951684997057,False,36,9.847247133445883e-42,0.0011986892391808454,9.847247133445883e-42,0.0002397378478361691,validation,105,model_conditional_scenario_no_new_NHS_observations
RWV,Devon Partnership NHS Trust,"MH&LD, MH, LD&Community Trusts",0.25,0.7,0.35,2.5,1956,5.150848773367359,5.216113322873864,0.31384836655200143,0.31304951684997057,False,36,5.775482287020726e-08,0.0015293769664832038,5.775482287020726e-08,0.00030587539329664075,validation,27,model_conditional_scenario_no_new_NHS_observations
